week,player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
1,Collin Rahrig,10199,G,INDIANA,1,0,190,59.1,100.0,8,13.6,8,62.4,0,100.0,59,59,,,0,0.0,0
1,Nate Sudfeld,10821,QB,INDIANA,1,0,190,60.0,100.0,8,13.6,8,60.0,0,100.0,59,59,,,0,0.0,0
1,Seth Betancourt,14158,T,BOSTON COL,1,0,121,70.6,100.0,29,49.2,29,69.0,1,100.0,59,59,,,0,0.0,0
1,Bobby Vardaro,9901,G,BOSTON COL,1,0,121,54.4,100.0,29,49.2,29,64.4,0,100.0,59,59,,,0,0.0,0
1,Jason Spriggs,10682,T,INDIANA,1,0,190,54.4,100.0,8,13.6,8,86.2,0,100.0,59,59,,,0,0.0,0
1,Dan Feeney,11826,G,INDIANA,1,0,190,55.4,100.0,8,13.6,8,79.6,0,100.0,59,59,,,0,0.0,0
1,Ian Silberman,9623,T,BOSTON COL,1,0,121,56.5,100.0,29,50.0,29,63.7,0,100.0,58,58,,,0,0.0,0
1,Sevrin Remmo,17653,T,AIR FORCE,1,0,101,56.0,100.0,8,13.8,8,74.5,0,100.0,58,58,,,0,0.0,0
1,A.J. Ruechel,17720,T,AIR FORCE,1,0,101,51.1,100.0,8,13.8,8,64.7,0,100.0,58,58,,,0,0.0,0
1,Ralston Evans,18235,T,INDIANA,1,0,190,65.5,100.0,6,10.5,6,79.9,0,100.0,57,57,,,0,0.0,0
1,Andy Gallik,9641,C,BOSTON COL,1,0,121,65.8,100.0,29,51.8,29,68.7,0,100.0,56,56,,,0,0.0,0
1,Matt Rochell,17572,T,AIR FORCE,1,0,101,86.1,100.0,8,14.5,8,66.2,0,100.0,55,55,,,0,0.0,0
1,Michael Husar Jr.,13842,C,AIR FORCE,1,0,101,55.2,100.0,8,14.5,8,57.6,0,100.0,55,55,,,0,0.0,0
1,Patrick Noyes,37807,G,AIR FORCE,1,0,101,61.6,100.0,8,14.5,8,68.2,0,100.0,55,55,,,0,0.0,0
