week,player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
0,Khalil Tate,40237,QB,ARIZONA,1,49,83.3,6,8,3.7,2.06,1,0,0.0,62.5,5,2,0.0,10,20.4,0,5,65.6,59.2,70.4,59.0,,0,0,11,50.0,94.8,10.0,1,0,0,1,0,0,0.0,78,9.8,0,109,71.2,81.5,78.0,70.2,62.1,29,31,14.4,3.71,0,4,12.5,54.8,17,8,5.6,39,79.6,1,16,69.0,80.8,74.8,81.7,61.4,0,2,40,25.0,91.2,5.1,2,6,0,2,3,1,2.5,283,9.1,71.9,32,33,11.5,2.78,1,4,11.4,66.7,22,0,4.3,39,79.6,1,20,69.1,83.1,74.9,83.9,59.9,0,2,41,,108.3,2.6,1,4,0,0,3,1,2.4,361,10.9,0,0.0,3,6,24.3,5.66,0,0,0.0,0.0,0,10,,10,20.4,0,1,65.4,51.8,70.1,48.0,62.1,0,0,10,20.0,39.6,20.0,2,2,0,3,0,0,0.0,0,0.0
0,Jarren Williams,77629,QB,MIAMI FL,1,44,83.3,6,9,7.7,3.61,0,0,0.0,33.3,3,12,40.0,15,34.1,2,1,22.4,46.4,71.8,47.6,57.8,1,0,17,41.7,79.4,33.3,5,1,0,2,1,1,5.9,27,3.0,0,220,23.7,54.6,58.4,56.4,85.0,20,21,4.6,3.21,0,0,0.0,76.2,16,13,5.9,29,65.9,1,10,28.0,62.6,73.9,65.7,52.9,1,0,31,38.5,102.7,17.2,5,2,0,0,0,1,3.2,187,8.9,82.4,17,17,6.5,2.58,0,0,0.0,76.5,13,0,7.1,19,43.2,1,10,67.1,76.9,72.4,78.9,57.3,0,0,20,,129.8,0.0,0,1,0,0,1,0,0.0,181,10.6,2,88.9,9,13,2.9,3.93,0,0,0.0,46.2,6,25,25.0,25,56.8,2,1,17.2,37.0,73.5,38.8,53.6,2,0,28,40.0,53.0,40.0,10,2,0,2,0,2,7.1,33,2.5
0,Cole McDonald,38584,QB,HAWAII,1,41,71.4,7,9,18.9,2.53,1,2,20.0,55.6,5,2,0.0,9,22.0,0,2,65.4,76.3,70.1,75.7,,0,0,10,0.0,121.1,0.0,0,0,0,1,1,0,0.0,77,8.6,0,180,71.6,68.0,65.4,66.4,78.1,32,32,12.8,2.47,0,2,5.7,75.0,24,6,4.0,32,78.0,1,14,68.6,60.2,74.3,60.0,,0,4,35,0.0,95.4,0.0,0,0,0,0,3,5,14.3,301,9.4,75.0,32,33,13.7,2.31,1,3,8.3,72.7,24,0,0.0,33,80.5,0,11,68.7,61.4,74.4,61.1,,0,3,36,,90.5,0.0,0,0,0,0,3,4,11.1,280,8.5,0,85.7,7,8,15.1,3.2,0,1,11.1,62.5,5,8,16.7,8,19.5,1,5,65.1,73.9,69.8,73.4,,0,1,9,0.0,105.2,0.0,0,0,0,1,1,1,11.1,98,12.3
0,Feleipe Franks,40217,QB,FLORIDA,1,30,77.8,9,11,6.6,3.05,0,0,0.0,63.6,7,7,0.0,12,40.0,0,5,65.8,69.8,70.7,65.3,64.1,0,0,12,0.0,108.9,0.0,0,1,0,2,1,0,0.0,62,5.6,0,163,33.4,40.1,45.1,45.5,62.5,16,16,6.9,2.84,0,1,5.3,62.5,10,7,0.0,18,60.0,0,6,67.2,35.3,72.5,37.4,56.3,0,2,21,14.3,85.4,5.6,1,1,0,0,1,1,4.8,192,12.0,75.0,16,16,3.8,2.18,0,0,0.0,75.0,12,0,0.0,16,53.3,0,7,66.7,63.0,71.8,62.7,,0,0,17,,125.8,0.0,0,0,0,0,1,0,0.0,155,9.7,0,55.6,9,11,12.2,3.79,0,1,7.7,45.5,5,14,0.0,14,46.7,0,4,66.5,34.4,71.6,32.2,60.5,0,2,16,7.1,68.2,7.1,1,2,0,2,1,1,6.3,99,9.0
0,Chevan Cordeiro,75886,QB,HAWAII,1,9,100.0,2,3,5.0,3.9,0,0,0.0,66.7,2,4,0.0,5,55.6,0,0,63.8,53.1,68.1,57.7,57.3,0,0,5,25.0,72.9,20.0,1,1,0,1,0,0,0.0,11,3.7,0,180,68.3,89.8,77.2,77.2,75.0,4,4,12.3,2.8,0,1,25.0,75.0,3,1,0.0,4,44.4,0,2,63.3,85.8,67.4,85.1,,0,0,4,0.0,153.1,0.0,0,0,0,0,1,0,0.0,47,11.8,75.0,4,4,12.0,2.63,0,1,25.0,75.0,3,0,0.0,4,44.4,0,2,63.3,85.8,67.4,85.1,,0,0,4,,150.0,0.0,0,0,0,0,1,0,0.0,44,11.0,0,100.0,2,3,5.5,4.04,0,0,0.0,66.7,2,5,0.0,5,55.6,0,0,63.8,53.1,68.1,57.7,57.3,0,0,5,20.0,77.1,20.0,1,1,0,1,0,0,0.0,14,4.7
week,player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
1,Hank Bachmeier,101284,QB,BOISE ST,1,60,62.1,29,33,9.5,2.63,0,2,5.9,51.5,17,20,5.6,36,60.0,1,15,,68.7,57.1,3.2,56.8,,64.3,2,1,37,10.0,70.3,5.6,2,1,0,2,1,2,5.4,220,6.7,0,120,71.1,67.3,66.9,63.4,83.3,18,20,9.6,2.73,0,1,5.0,65.0,13,11,13.3,24,40.0,2,8,,67.4,78.0,73.0,79.5,,57.8,1,0,24,18.2,95.0,8.3,2,1,0,1,0,0,0.0,186,9.3,84.6,26,26,8.5,2.63,0,1,3.7,80.8,21,0,4.5,29,48.3,1,18,,68.1,86.1,73.7,85.3,,62.8,0,0,30,,126.9,0.0,0,2,0,0,1,0,0.0,296,11.4,1,52.4,21,27,10.8,2.7,0,2,7.4,33.3,9,31,18.2,31,51.7,2,5,,68.1,43.5,0.0,45.9,,,3,1,31,12.9,31.4,12.9,4,0,0,3,0,2,6.5,110,4.1
1,Carson Strong,83524,QB,NEVADA,1,58,71.4,7,7,13.7,2.39,0,1,14.3,57.1,4,4,20.0,7,12.1,1,3,,64.6,86.6,69.1,85.8,,,0,0,7,0.0,81.3,0.0,0,0,0,0,0,0,0.0,53,7.6,0,239,70.4,79.1,82.1,56.8,70.0,40,45,10.3,2.9,0,2,4.1,57.8,26,18,7.1,51,87.9,2,13,,70.0,75.4,76.0,77.3,,56.8,1,0,56,5.6,95.0,2.0,1,5,1,3,3,0,0.0,243,5.4,67.7,31,33,12.9,2.5,0,3,8.3,54.5,18,0,14.3,36,62.1,3,13,,69.0,90.4,74.8,90.5,,62.0,0,0,40,,103.5,0.0,0,3,1,1,3,0,0.0,203,6.2,2,75.0,16,19,6.8,3.4,0,0,0.0,63.2,12,22,0.0,22,37.9,0,3,,67.5,52.6,72.8,55.9,,52.9,1,0,23,4.5,75.1,4.5,1,2,0,2,0,0,0.0,93,4.9
1,Alan Bowman,77679,QB,TEXAS TECH,1,56,50.0,2,2,12.5,1.95,0,0,0.0,50.0,1,0,0.0,2,3.6,0,1,,62.7,59.0,66.6,58.9,,,0,0,3,,81.3,0.0,0,0,0,0,0,0,0.0,18,9.0,0,315,42.1,72.2,72.9,56.3,81.3,48,51,5.0,2.31,0,1,2.0,76.5,39,6,0.0,54,96.4,0,22,,39.0,73.0,75.9,73.5,,57.0,1,0,54,16.7,112.8,1.9,1,1,0,2,2,2,3.7,415,8.1,78.3,46,48,6.0,2.18,0,1,2.1,75.0,36,0,0.0,50,89.3,0,23,,37.1,73.5,75.6,74.1,,57.0,0,0,50,,114.2,0.0,0,1,0,2,2,2,4.0,412,8.6,0,100.0,4,5,-2.3,3.3,0,0,0.0,80.0,4,6,0.0,6,10.7,0,0,,64.6,58.6,69.1,58.4,,,1,0,7,16.7,84.2,16.7,1,0,0,0,0,0,0.0,21,4.2
1,J'mar Smith,27005,QB,LA TECH,1,55,64.5,31,33,5.2,2.05,1,0,0.0,57.6,19,10,5.0,35,63.6,1,11,,68.9,34.5,74.6,35.6,,57.3,1,1,38,10.0,60.9,2.9,1,1,0,0,0,1,2.6,186,5.6,0,208,70.5,49.1,52.4,50.4,88.2,17,18,7.5,2.59,1,0,0.0,83.3,15,3,0.0,20,36.4,0,9,,67.1,78.0,72.4,82.8,,52.9,0,0,20,0.0,137.3,0.0,0,2,0,0,2,0,0.0,145,8.1,77.5,40,42,4.5,1.88,2,0,0.0,71.4,30,0,3.2,42,76.4,1,17,,69.3,64.7,75.1,64.2,,,0,1,44,,94.9,0.0,0,0,0,0,2,0,0.0,276,6.6,1,50.0,8,9,13.8,3.43,0,0,0.0,44.4,4,13,0.0,13,23.6,0,3,,66.2,28.5,71.2,29.3,,50.3,1,0,14,7.7,64.6,7.7,1,3,0,0,0,1,7.1,55,6.1
1,Logan Bonner,39990,QB,ARK STATE,1,55,83.3,12,12,10.2,1.78,0,0,0.0,75.0,9,3,10.0,12,21.8,1,8,,66.2,91.0,71.2,90.7,,,0,0,14,0.0,137.8,0.0,0,0,0,0,2,0,0.0,97,8.1,0,113,25.4,63.0,63.4,56.3,64.9,37,38,15.2,2.83,0,1,2.5,60.5,23,14,4.2,43,78.2,1,14,,34.3,51.1,75.2,48.7,,65.8,0,1,45,14.3,84.0,4.7,2,3,0,1,2,3,6.7,227,6.0,76.3,38,38,13.6,2.08,0,1,2.4,73.7,28,0,3.4,38,69.1,1,17,,69.1,79.5,74.9,78.6,,,0,1,42,,118.5,0.0,0,0,0,0,4,1,2.4,282,7.4,0,45.5,11,12,15.2,3.78,0,0,0.0,33.3,4,17,20.0,17,30.9,1,5,,22.4,33.8,71.8,29.0,,65.8,0,0,17,11.8,44.4,11.8,2,3,0,1,0,2,11.8,42,3.5
1,Elijah Sindelar,46466,QB,PURDUE,1,54,76.9,13,14,7.5,2.47,0,0,0.0,71.4,10,5,0.0,14,25.9,0,7,,66.2,60.4,71.2,60.2,,,0,0,14,0.0,139.0,0.0,0,0,0,1,2,1,7.1,127,9.1,0,273,43.8,55.8,57.6,56.4,81.1,37,38,10.9,2.46,0,1,2.6,63.2,24,7,20.0,40,74.1,6,10,,31.8,54.2,4.2,57.0,,57.3,0,2,41,14.3,83.2,2.5,1,1,0,1,2,4,9.8,300,7.9,83.3,42,42,10.0,2.22,0,1,2.4,71.4,30,0,14.3,42,77.8,5,14,,69.1,73.6,5.0,74.6,,,0,1,42,,115.6,0.0,0,0,0,0,3,1,2.4,404,9.6,1,62.5,8,10,10.4,3.3,0,0,0.0,40.0,4,12,20.0,12,22.2,1,3,,20.0,26.1,71.0,26.3,,57.3,0,1,13,8.3,41.7,8.3,1,1,0,2,1,4,30.8,23,2.3
1,Kelly Bryant,34897,QB,MISSOURI,1,54,70.0,10,11,10.1,2.84,1,1,7.7,36.4,4,5,42.9,12,22.2,3,2,,66.2,64.4,71.2,64.1,,,0,0,14,20.0,79.4,8.3,1,0,0,0,1,0,0.0,44,4.0,0,229,44.5,57.3,62.6,46.1,80.6,36,37,7.4,3.08,1,0,0.0,73.0,27,7,6.9,42,77.8,2,16,,69.2,57.1,75.0,61.3,,48.3,0,1,43,14.3,103.3,2.4,1,4,0,0,1,2,4.7,379,10.2,81.6,38,40,7.1,2.57,2,0,0.0,67.5,27,0,12.9,42,77.8,4,16,,69.4,69.3,75.2,71.2,,52.7,0,0,45,,105.2,0.0,0,2,0,0,1,0,0.0,370,9.3,1,62.5,8,8,12.0,4.61,0,1,12.5,50.0,4,12,20.0,12,22.2,1,2,,65.8,36.2,70.7,39.3,,53.1,0,1,12,16.7,71.4,16.7,2,2,0,0,1,2,16.7,53,6.6
1,Ryan Willis,60594,QB,VA TECH,1,54,68.8,16,18,6.4,2.53,1,0,0.0,61.1,11,9,0.0,24,44.4,0,7,,26.0,34.1,73.1,29.8,,64.3,0,1,25,33.3,72.7,12.5,3,3,0,1,1,3,12.0,105,5.8,0,337,45.4,58.9,48.2,78.3,80.0,25,29,10.5,2.4,1,3,10.3,62.1,18,6,10.0,30,55.6,2,13,,68.2,68.9,73.7,66.5,,64.0,0,2,30,0.0,93.9,0.0,0,1,1,2,3,2,6.7,239,8.2,82.4,34,37,7.6,2.24,1,3,7.9,70.3,26,0,7.1,39,72.2,2,16,,69.0,70.8,74.8,70.8,,59.5,0,2,40,,108.6,0.0,0,2,1,1,4,2,5.0,306,8.3,0,42.9,7,10,15.0,3.01,1,0,0.0,30.0,3,15,0.0,15,27.8,0,4,,21.3,26.4,71.4,24.1,,70.4,0,1,15,20.0,3.3,20.0,3,2,0,2,0,3,20.0,38,3.8
1,Jamie Newman,44948,QB,WAKE,1,53,76.9,13,13,8.3,2.84,0,0,0.0,61.5,8,8,20.0,15,28.3,2,6,,21.3,61.6,71.6,61.4,,,0,0,16,25.0,111.9,13.3,2,0,0,0,2,1,6.3,59,4.5,0,339,29.2,68.1,71.4,56.5,82.4,34,34,6.3,2.84,0,0,0.0,76.5,26,8,7.1,38,71.7,2,15,,68.9,73.4,74.7,74.2,,58.3,0,0,39,12.5,117.5,2.6,1,3,0,0,1,0,0.0,342,10.1,82.9,35,35,6.4,2.67,0,0,0.0,77.1,27,0,6.9,37,69.8,2,17,,68.8,75.1,74.5,74.3,,61.8,0,0,37,,123.9,0.0,0,2,0,0,2,0,0.0,323,9.2,0,75.0,12,12,8.0,3.23,0,0,0.0,58.3,7,16,22.2,16,30.2,2,4,,22.4,58.5,72.0,60.5,,57.3,0,0,18,18.8,105.6,18.8,3,1,0,0,1,1,5.6,78,6.5
1,Kenny Pickett,60515,QB,PITTSBURGH,1,52,70.4,27,29,10.6,3.11,2,1,3.3,55.2,16,17,15.8,37,71.2,3,9,,68.9,41.2,74.6,42.2,,54.5,0,2,38,23.5,53.4,10.8,4,4,0,0,1,2,5.3,157,5.4,0,268,70.2,44.6,40.3,63.2,54.5,11,12,5.0,3.16,0,1,8.3,41.7,5,7,16.7,15,28.8,1,3,,66.4,58.4,71.4,46.2,,73.3,0,0,15,0.0,49.3,0.0,0,3,0,1,0,1,6.7,28,2.3,72.7,22,24,6.5,2.69,2,2,8.3,54.2,13,0,18.8,28,53.8,3,8,,68.0,47.9,73.5,50.3,,53.5,0,2,28,,52.8,0.0,0,4,0,0,1,2,7.1,152,6.3,0,56.3,16,17,12.4,3.63,0,0,0.0,47.1,8,24,11.1,24,46.2,1,4,,67.7,46.5,73.1,36.9,,74.3,0,0,25,16.7,53.8,16.7,4,3,0,1,0,1,4.0,33,1.9
1,Collin Hill,40245,QB,COLO STATE,1,51,75.0,12,12,7.8,2.23,0,2,16.7,75.0,9,5,0.0,13,25.5,0,9,,65.8,89.8,71.0,88.9,,,0,0,13,20.0,152.8,7.7,1,0,0,0,3,0,0.0,140,11.7,0,144,70.5,61.2,58.3,67.2,64.7,34,35,8.9,2.81,0,0,0.0,62.9,22,7,0.0,38,74.5,0,12,,68.9,47.4,74.7,43.2,,70.9,0,2,39,14.3,58.5,2.6,1,2,0,1,0,3,7.7,234,6.7,75.0,36,37,7.2,2.54,0,1,2.7,73.0,27,0,0.0,39,76.5,0,18,,68.9,69.7,74.7,65.7,,70.9,0,1,39,,98.7,0.0,0,2,0,1,1,2,5.1,338,9.1,0,40.0,10,10,13.8,3.03,0,1,9.1,40.0,4,12,0.0,12,23.5,0,3,,65.8,44.3,71.0,44.4,,,0,1,13,16.7,50.4,16.7,2,0,0,0,2,1,7.7,36,3.6
1,Jordan Love,40306,QB,UTAH ST,1,50,76.9,13,13,5.0,2.02,0,0,0.0,76.9,10,3,0.0,14,28.0,0,5,,66.2,29.9,71.2,30.0,,,0,1,14,33.3,120.2,7.1,1,0,0,0,2,2,14.3,145,11.2,0,329,70.2,54.8,55.4,54.2,73.5,34,35,9.1,2.57,0,4,10.8,65.7,23,9,8.0,36,72.0,2,11,,68.9,67.9,74.6,68.5,,57.8,1,2,38,0.0,74.8,0.0,0,1,0,0,1,3,7.9,271,7.7,84.2,38,38,6.4,2.09,0,4,10.0,78.9,30,0,6.3,38,76.0,2,15,,69.0,69.4,74.8,68.8,,,0,2,40,,113.2,0.0,0,0,0,0,3,3,7.5,384,10.1,0,33.3,9,10,14.4,3.44,0,0,0.0,30.0,3,12,0.0,12,24.0,0,1,,65.8,28.6,70.7,28.8,,57.8,1,1,12,8.3,0.8,8.3,1,1,0,0,0,2,16.7,32,3.2
